msg_id,file,dt_utc,reply_to,tags,raw_text
2483,messages3.html,2024-02-25T20:54:27+00:00,,recap,🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 🟡FTM/USDT : Trade en cours au point d’entrée  ⏎  ⏎ Mardi:  ⏎ 👉🏼Pas de trade ⏎  ⏎ Mercredi :  ⏎ 🔴ORDI/USDT : SL ⏎ 🟢MATIC/USDT : Trade en cours en positif  ⏎  ⏎ Jeudi :  ⏎ 👉🏼Pas de trade ⏎  ⏎ Vendredi :  ⏎ 🟡GBP/AUD : Trade en cours au point d’entrée
2486,messages3.html,2024-02-26T14:54:46+00:00,2485,,"Analyse précédente toujours valide +  ⏎  ⏎ Analyse H2 :  ⏎ - Tendance haussière en cours  ⏎ - Divergence RSI validée sur le plus bas de la tendance haussière en cours ⏎ - Création d’une structure haussière  ⏎  ⏎ Analyse H1 :  ⏎ - Trendline haussière en support sur le RSI  ⏎ - Rebond impulsif sur le dernier plus bas court terme de la nouvelle tendance haussière  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 parfa"
2487,messages3.html,2024-02-27T08:58:16+00:00,2485,breakeven,✅TP1 sur FTM/USDT 🔥 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
2489,messages3.html,2024-02-28T11:00:33+00:00,2459,tp1|breakeven,✅TP1 touché sur APT/USDT (trade 2)🚀 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
2490,messages3.html,2024-02-28T11:08:43+00:00,2485,,✅TP2 sur FTM/USDT (trade 2)🔥 ⏎  ⏎ J’encaisse partie importante de ma position et laisse courir le reste
2492,messages3.html,2024-02-28T16:18:03+00:00,2491,,"Analyse journalière :  ⏎ - Tendance haussière clairement définie  ⏎ - Rebond dans la zone 0,618 du retracement de Fibonacci de la dernière vague de hausse  ⏎ - Cassure de trendline haussière partant des plus hauts  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées en support dynamique  ⏎ - Bougie pleine en cours sur cassure  ⏎  ⏎ Analyse H4 :  ⏎ - Cassure d’une zone de résistance importante  ⏎ - Moyennes"
2494,messages3.html,2024-02-29T14:54:40+00:00,2493,,Analyse H3 :  ⏎ - Rebond haussier sur le dernier plus bas de la potentielle tendance haussière à venir ⏎ - Divergence RSI validée sur les plus bas  ⏎ - Validation d’un biseau descendant  ⏎ - Création d’une structure haussière avec cassure du dernier plus haut de la tendance baissière  ⏎ - Création en cours d’une tendance haussière court terme selon la théorie de Dow  ⏎  ⏎ Analyse M30 :  ⏎ - Rebond important sur l
2495,messages3.html,2024-02-29T17:14:48+00:00,2491,,👉🏼Possibilité de renforcer comme prévu sur le pullback en cours sur EUR/AUD
2497,messages3.html,2024-03-01T14:55:23+00:00,2496,closed,Analyse hebdomadaire :  ⏎ - Double divergence RSI validée  ⏎ - Vague de Wolfe haussière en cours de formation  ⏎  ⏎ Analyse journalière :  ⏎ - Cassure de la trendline baissière partant des plus hauts avec pullback ⏎ - Prise de liquidité sous une phase de latéralisation  ⏎ - Création d’une structure haussière avec cassure du précédent plus haut de la tendance baissière en cours  ⏎ - Zone de support sur le RSI  ⏎ - B
2498,messages3.html,2024-03-01T15:33:40+00:00,2411,breakeven,✅J’encaisse 50% de la position et place le SL au point d’entrée à l’approche du TP1 sur le Pétrole 🔥
2499,messages3.html,2024-03-03T22:22:33+00:00,,recap,🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 🟢FTM/USDT : TP2 ✅ ⏎  ⏎ Mardi:  ⏎ 👉🏼Pas de trade ⏎  ⏎ Mercredi :  ⏎ 🟡EUR/AUD : Trade en cours  ⏎  ⏎ Jeudi :  ⏎ 🟡EUR/USD : Trade en cours  ⏎  ⏎ Vendredi :  ⏎ 🟡CAD/CHF : Trade en cours
2501,messages3.html,2024-03-04T14:12:33+00:00,2500,,"Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - Rebond intéressant sur une zone de résistance devenue support  ⏎ - RAS sur le RSI  ⏎  ⏎ Analyse H4 :  ⏎ - Validation d’une figue en tasse avec anse avec pullback de qualité  ⏎ - Cassure d’une trendline baissière sur le RSI avec pullback en cours  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse H1 :  ⏎ - Prise de liquidité"
2502,messages3.html,2024-03-04T23:39:31+00:00,2428,closed,✅TP2 sur ETC/USDT (trade 2) 🔥 ⏎  ⏎ Je sors une partie importante de la position et conserve le reste pour du moyen / long terme
2504,messages3.html,2024-03-05T14:35:03+00:00,2503,,Analyse hebdomadaire :  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Cassure avec des volumes d’une phase importante d’accumulation  ⏎ - Création d’une structure haussière avec cassure du précédent plus haut de la tendance baissière long terme  ⏎ - Moyenne mobile exponentielle 50 orientée en support dynamique  ⏎ - Hausse des volumes durant l’accumulation  ⏎  ⏎ Analyse journalière :  ⏎ - Volum
2505,messages3.html,2024-03-05T15:42:04+00:00,,breakeven,🎯Point sur les trades en cours :  ⏎ 🟢GBP/CHF en positif  ⏎ 🟢NZD/CAD en positif ⏎ 🟢GBP/AUD en positif ⏎ 🟢EUR/AUD en positif  ⏎ 🟢EUR/USD en positif  ⏎ 🔴CAD/CHF en négatif  ⏎ 🟡USD/CHN au point d’entrée   ⏎ 🟢Pétrole en positif    ⏎ 🟢TRX/USDT en positif  ⏎ 🟢CHZ/USDT en positif  ⏎ 🟢GAL/USDT en positif  ⏎ 🟢MATIC/USDT en positif (trade 1) ⏎ 🟢MATIC/USDT en positif (trade 2)  ⏎ 🟢LINK/USDT en positif  ⏎ 🟢STX/USDT en positif  ⏎ 🟢ETC/USDT en
2508,messages3.html,2024-03-06T13:41:49+00:00,2507,,"Analyse précédente toujours valable +  ⏎  ⏎ Analyse H4 :  ⏎ - Trendline haussière en support  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours avec prise de liquidités en-dessous (mèches ++)  ⏎ - Réaction impulsive à la hausse démontrant une prise en main par les acheteurs  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées en support dynamiques"
2509,messages3.html,2024-03-08T13:52:04+00:00,2493,breakeven|closed,✅TP1 en approche sur EUR/USD 🔥 ⏎  ⏎ Je sors 50% de la position et place le SL au point d’entrée
2511,messages3.html,2024-03-08T14:17:37+00:00,2510,,Analyse H4 :  ⏎ - Validation d’un biseau d’élargissement descendant  ⏎ - Retour sur le dernier plus bas de la potentielle tendance haussière à venir avec prise de liquidités  ⏎ - Moyenne mobile exponentielle 100 en support dynamique (ayant joué le rôle à plusieurs reprises de S/R par le passé)  ⏎ - Rebond dans une zone support sur le RSI  ⏎  ⏎ Analyse H2 :  ⏎ - Prise de liquidités réalisée sous la session asiat
2513,messages3.html,2024-03-08T14:31:21+00:00,2512,,Analyse H1 :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière avec prise de liquidités ++ ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Trendline haussière en support sur le RSI  ⏎  ⏎ Analyse M15 :  ⏎ - Cassure d’une trendline baissière court terme avec bougie pleine
2514,messages3.html,2024-03-10T16:11:11+00:00,,recap,🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 🟢GBP/CHF : Trade en cours en positif  ⏎  ⏎ Mardi:  ⏎ 🔴COMP/USDT : Trade en cours en négatif  ⏎ ✅Renfort sur 8 cryptos ⏎  ⏎ Mercredi :  ⏎ 🟢MATIC/USDT : TP1 ✅ Trade en cours  ⏎  ⏎ Jeudi :  ⏎ 👉🏼Pas de trade  ⏎  ⏎ Vendredi :  ⏎ 🟢GBP/NZD : Trade en cours en positif ⏎ 🟢JASMY/USDT : TP1 ✅ Trade en cours
2517,messages3.html,2024-03-11T14:53:18+00:00,2516,,"Analyse précédente long terme toujours valable +  ⏎  ⏎ Analyse H4 :  ⏎ - Forte tendance haussière parfaitement dessinée  ⏎ - Hausse des volumes en cours sur une potentielle nouvelle vague haussière  ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse H1 :  ⏎ - Cassure d’une trendline baissière partant des plus hauts avec pul"
2519,messages3.html,2024-03-12T14:06:24+00:00,2518,,"Analyse H4 :  ⏎ - Tendance haussière en cours  ⏎ - RAS sur le RSI  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse H2 :  ⏎ - Cassure d’une zone de résistance devenue support avec pullback en cours  ⏎ - Cassure d’une trendline baissière sur le RSI avec pullback de qualité en cours ⏎ - Trendline haussière sur le prix en support démontrant une prise en main par les acheteurs  ⏎ -"
2521,messages3.html,2024-03-14T13:35:11+00:00,2520,,"Analyse précédente toujours valable +  ⏎  ⏎ Analyse H2 :  ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Cassure d’une trendline baissière  avec pullback en cours  ⏎ - Cassure d’une trendline baissière sur le RSI avec pullback effectué ⏎ - Moyennes mobiles 50, 100 et 200 orientées à la hausse"
2522,messages3.html,2024-03-15T14:24:34+00:00,2518,sl_hit,❌Le SL a été touché sur XTZ/USDT
2523,messages3.html,2024-03-15T14:26:08+00:00,2503,,"✔️Je renforce ma position comme prévu sur le pullback sur COMP/USDT 80,31 ⏎ ❌SL identique  ⏎ ✅TP identique  ⏎  ⏎ 👉🏼Analyse précédente toujours valide"
2525,messages3.html,2024-03-15T22:26:44+00:00,,closed,"Analyse H4 :  ⏎ - Rebond sur le niveau 0,618 du retracement de Fibonacci ⏎ - Bougie avec mèche importante clôturée démontrant une prise de liquidités  ⏎  ⏎ Analyse H2 :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Présence de bougies avec mèches intéressantes  ⏎  ⏎ Analyse M30 :  ⏎ - Divergence RSI validée  ⏎ - Retour sur la ligne de cou de la divergence avec pullback en cours  ⏎ - Cassure"
2526,messages3.html,2024-03-17T00:59:47+00:00,2506,,👉🏼J’allège l’intégralité (à hauteur de 50%) de mes cryptomonnaies suite à la validation d’un setup baissier sur le Crypto Total Market Cap 3
2528,messages3.html,2024-03-17T12:16:09+00:00,2527,,Analyse H4 :  ⏎ - Tendance haussière en cours  ⏎ - Trendline haussière en support avec bougie englobante validée  ⏎ - Moyenne mobile exponentielle 200 en support dynamique  ⏎  ⏎ Analyse H2 :  ⏎ - Divergence RSI en cours de validation  ⏎ - Prise de liquidités sous la Trendline haussière (mèche importante)  ⏎  ⏎ Analyse H1 :  ⏎ - Validation d’un double bottom en cours
2529,messages3.html,2024-03-17T22:58:37+00:00,,recap,"🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 🟢FTM/USDT : TP1 ✅ 50% de la position encaissée, sorti BE  ⏎  ⏎ Mardi:  ⏎ 🔴XTZ/USDT : SL ⏎  ⏎ Mercredi :  ⏎ 👉🏼Pas de trade  ⏎  ⏎ Jeudi :  ⏎ 🟡CAD/CHF : Trade en cours au point d’entrée  ⏎  ⏎ Vendredi :  ⏎ 🟡COMP/USDT : Trade en cours au point d’entrée  ⏎ 🔴GRT/USDT : SL  ⏎  ⏎ Samedi :  ⏎ 👉🏼Pas de trade  ⏎  ⏎ Dimanche :  ⏎ 🟢FLOW/USDT : Trade en cours en positif"
2531,messages3.html,2024-03-18T15:54:59+00:00,2530,,Analyse Hebdomadaire :  ⏎ - Cassure de la trendline baissière partant des plus hauts avec pullback effectué  ⏎ - Cassure d’une autre trendline baissière intéressante avec pullback en cours  ⏎ - Hausse des volumes sur cassure des deux trendlines  ⏎ - Prise de liquidités effectuée sur les plus bas ⏎ - RAS sur le RSI  ⏎  ⏎ Analyse Journalière :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ -
2532,messages3.html,2024-03-19T09:14:31+00:00,2526,,👉🏼Je renforce une nouvelle fois l’ensemble de mes cryptomonnaies
2534,messages3.html,2024-03-19T14:38:28+00:00,2533,,Analyse journalière :  ⏎ - Divergence RSI validée  ⏎ - Cassure d’une trendline haussière sur le RSI avec pullback en cours  ⏎  ⏎ Analyse H4 :  ⏎ - Cassure de la trendline haussière partant des plus bas avec pullback en cours  ⏎ - Trendline baissière en résistance sur le RSI  ⏎ - Cassure d’une phase de latéralisation à la baisse  ⏎  ⏎ Analyse H2 :  ⏎ - Cassure du précédent plus bas de la tendance haussière en cours ⏎ - 
2536,messages3.html,2024-03-19T15:50:32+00:00,2535,,Analyse Hebdomadaire :  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Épaule-tête-épaule inversée validée  ⏎ - Hausse des volumes sur cassure de la ligne de cou  ⏎  ⏎ Analyse H4 :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Trendline haussière en support  ⏎ - Moyenne mobile exponentielle 200 en support dynamique
2541,messages3.html,2024-03-20T18:24:43+00:00,2540,,Analyse Hebdomadaire :  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Pullback effectué  ⏎ - Cassure par le haut d’une phase de d’accumulation importante avec pullback en cours  ⏎ - Hausse des volumes sur cassure  ⏎ - Cassure en cours de la moyenne mobile exponentielle 100  ⏎  ⏎ Analyse Journalière :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Moyenne mobile expone
2542,messages3.html,2024-03-21T15:45:04+00:00,2533,,❌SL sur le Nasdaq
2543,messages3.html,2024-03-21T15:45:24+00:00,2500,tp2,✅TP2 touché sur GBP/CHF 🔥
2544,messages3.html,2024-03-21T15:46:06+00:00,2510,tp1|breakeven,✅TP1 touché sur GBP/NZD 🔥 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
2545,messages3.html,2024-03-21T15:46:32+00:00,2520,tp1|breakeven,✅TP1 touché sur CAD/CHF 🔥 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
2547,messages3.html,2024-03-22T15:40:09+00:00,2546,,Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière avec prise de liquidités en-dessous (2 bougies avec mèches intéressantes)  ⏎  ⏎ Analyse H4 :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Divergence RSI validée sur les plus bas  ⏎ - Cassure de la trendline baissière partant des plus hauts avec pullback en cours ⏎ - Cas
2551,messages3.html,2024-03-25T14:17:00+00:00,2550,,"Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - Rebond sur le niveau 0,618 du retracement de Fibonacci de la dernière vague de hausse  ⏎ - Bougie englobante haussière sur la zone  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées à la hausse  ⏎ - RAS sur le RSI ⏎  ⏎ Analyse H4 :  ⏎ - Rebond sur une zone de polarité intéressante avec moyenne mobile exponentielle 200 en support dynamique  ⏎ - R"
2553,messages3.html,2024-03-25T16:00:26+00:00,2552,,"Analyse long terme toujours valide +  ⏎  ⏎ Analyse H4 :  ⏎ - Trendline haussière en support  ⏎ - Cassure d’une trendline baissière partant des plus hauts  ⏎ - Zone de support sur le RSI  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées en support dynamique  ⏎ - Rebond haussier engagé sur la zone 0,5 du retracement de Fibonacci de la dernière vague de hausse  ⏎ - Bougie haussière pleine validée sur cas"
2555,messages3.html,2024-03-27T14:46:37+00:00,2554,,Analyse précédente toujours valide +  ⏎  ⏎ Analyse H4 :  ⏎ - Tendance haussière en cours bien définie  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Moyenne mobile exponentielle 50 en support dynamique  ⏎  ⏎ Analyse H1 :  ⏎ - Moyenne mobile exponentielle 200 en support dynamique  ⏎ - Bougie englobante haussière validée sur les plus bas récents avec hausse des volumes  ⏎  ⏎ Analyse M30 :  ⏎ - C
2557,messages3.html,2024-03-28T14:57:29+00:00,2556,,"Analyse hebdomadaire :  ⏎ - Cassure à la hausse d’une phase importante d’accumulation  ⏎ - Présence de volume sur la cassure  ⏎ - Pullback en cours de qualité avec mèches intéressante  ⏎ - Trendline baissière partant des plus hauts pouvant accélérer la hausse sur cassure ⏎ - Tendance haussière en cours sur le RSI  ⏎  - Moyennes mobiles 50, 100 et 200 orientées en support dynamique  ⏎  ⏎ Analyse journalière :  ⏎ - P"
2558,messages3.html,2024-03-29T09:25:24+00:00,2554,breakeven,✅TP1 en approche sur le Pétrole 🔥 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
2560,messages3.html,2024-03-29T15:35:43+00:00,2559,,"Analyse précédente toujours valide +  ⏎  ⏎ Analyse M30 :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance avec prise de liquidités  ⏎ - Prise de liquidités effectuée sous la session asiatique du jour  ⏎ - Hausse des volumes en cours ⏎ - Validation d’un drapeau haussier  ⏎ - Cassure d’une trendline baissière avec pullback sur le RSI  ⏎ - Moyennes mobiles exponentielles 50, 100 et 2"
2561,messages3.html,2024-04-01T16:04:49+00:00,,recap,🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 🔴LRC/USDT : Trade en cours en négatif  ⏎ 🔴GRT/USDT : Trade en cours en négatif  ⏎  ⏎ Mardi:  ⏎ 👉🏼Pas de trade  ⏎  ⏎ Mercredi :  ⏎ 🟢Pétrole : TP1 ✅ Trade en cours sécurisé en positif  ⏎  ⏎ Jeudi :  ⏎ 🟢NKN/USDT : Trade en cours en positif  ⏎  ⏎ Vendredi :  ⏎ 🟢CAD/CHF : Trade en cours en positif
2563,messages3.html,2024-04-02T14:14:26+00:00,2562,,"Analyse journalière :  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Validation d’une structure haussière avec présence de plus hauts et plus bas de plus en plus haut ⏎ - Validation d’une phase d’accumulation avec hausse des volumes sur cassure  ⏎ - Moyennes mobiles 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse H4 :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ "
2565,messages3.html,2024-04-03T15:12:11+00:00,2564,,Analyse H30 :  ⏎ - Divergence RSI validée  ⏎ - Création d’une structure haussière avec cassure du dernier plus haut de la tendance baissière en cours  ⏎ - Retour sur le dernier plus bas de la potentielle tendance haussière à venir  ⏎ - Cassure d’une trendline baissière avec pullback effectué  ⏎ - Tendance haussière en cours sur le RSI
2567,messages3.html,2024-04-03T16:03:45+00:00,2566,,Analyse précédente long terme toujours valide +  ⏎  ⏎ Analyse M15 :  ⏎ - Création de liquidités effectuée lors du repli baissier  ⏎ - Cassure avec bougies haussières impulsives + hausse des volumes ⏎ - Création d’une tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours avec réaction haussière impulsive à nouveau + hausse des volumes
2568,messages3.html,2024-04-03T21:16:46+00:00,2566,,❌SL sur NKN/USDT  ⏎  ⏎ Je conserve personnellement pour du long terme en rachetant les baisses
2569,messages3.html,2024-04-04T13:26:41+00:00,2559,,✅TP2 sur CAD/CHF 🔥
2571,messages3.html,2024-04-04T13:46:17+00:00,2570,,"Analyse H4 :  ⏎ - Tendance haussière en cours  ⏎ - Moyennes mobiles exponentielles 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse H2 :  ⏎ - Cassure d’une trendline baissière sur le RSI avec pullback en cours  ⏎  ⏎ Analyse H1 :  ⏎ - Rebond avec validation d’un double bottom sur le niveau 0,618 du retracement de Fibonacci de la dernière vague de hausse  ⏎ - Cassure d’une trendline baissière importante avec pullba"
2574,messages3.html,2024-04-04T13:56:53+00:00,2572,,Analyse Journalière :  ⏎ - Cassure d’une trendline baissière avec pullback en cours  ⏎ - Tendance haussière en cours avec plus haut et plus bas en plus en plus haut  ⏎ - Moyenne mobile exponentielle 200 en support dynamique  ⏎  ⏎ Analyse H4 :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Divergence RSI validée  ⏎ - Prise de liquid
2575,messages3.html,2024-04-04T19:10:27+00:00,2564,breakeven,✅J’encaisse 50% de la position et place le SL au point d’entrée à l’approche du TP1 sur CAKE/USDT 🔥
2576,messages3.html,2024-04-04T19:49:46+00:00,2554,,✅TP2 sur le Pétrole 🔥
2577,messages3.html,2024-04-05T13:44:03+00:00,2470,,"✔️Je renforce ma position sur FTM/USDT 0,7812 ⏎ ❌SL 0,6745  ⏎ ✅TP identiques"
2578,messages3.html,2024-04-05T13:48:00+00:00,2577,,Analyse précédente toujours valide +  ⏎  ⏎ Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Moyenne mobile exponentielle 50 en support dynamique  ⏎  ⏎ Analyse H4 :  ⏎ - Divergence RSI en cours  ⏎ - RSI en zone de survente  ⏎  ⏎ 👉🏼Possibilité d’attendre la cassure de la trendline baissière sur le RSI en H4 pour rentrer avec plus de confluen
2580,messages3.html,2024-04-06T10:34:13+00:00,2577,breakeven,✔️Je sécurise le trade en place le SL au point d’entrée sur FTM
2581,messages3.html,2024-04-06T10:34:29+00:00,2579,breakeven,✔️Je sécurise le trade en place le SL au point d’entrée sur NKN
2582,messages3.html,2024-04-06T20:47:59+00:00,,recap,"🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 👉🏼Pas de trade  ⏎  ⏎ Mardi:  ⏎ 🔴CEL/USDT : Trade en cours en négatif  ⏎  ⏎ Mercredi :  ⏎ 🟢CAKE/USDT : TP1 ✅ 50% de la position encaissée, sorti BE  ⏎ 🔴NKN/USDT : SL  ⏎  ⏎ Jeudi :  ⏎ 🟢Nasdaq : TP1 ✅ 50% de la position encaissée, sorti BE, +86 points  ⏎ 🟡ATOM/USDT : au point d’entrée  ⏎  ⏎ Vendredi :  ⏎ 🟢FTM/USDT : Trade sécurisé en cours en positif  ⏎ 🟢NKN/USDT : Trade sécurisé en c"
2585,messages3.html,2024-04-08T16:18:58+00:00,2584,,Analyse journalière :  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - Moyenne mobile exponentielle 200 en support dynamique  ⏎  ⏎ Analyse H4 :  ⏎ - Création d’une structure haussière avec cassure du dernier plus haut de la tendance baissière court terme  ⏎ - Cassure d’une trendline baissière sur le RSI avec pullback en cours  ⏎ - Bougie englobante haussière validée dans la structure  ⏎ 
2588,messages3.html,2024-04-10T15:17:03+00:00,2586,,✔️Possibilité de renforcer sa position sur NKN/USDT
2589,messages3.html,2024-04-10T16:12:13+00:00,2584,,"❌SL sur GBP/USD  ⏎  ⏎ La hausse de l’inflation, non prévu, aux USA a entraîné une hausse importante du dollar, invalidant le setup"
2591,messages3.html,2024-04-11T15:48:46+00:00,2590,,Analyse H4 :  ⏎ - Tendance haussière en cours  ⏎ - Trendline haussière partant des plus bas en support avec réaction haussière  ⏎ - Cassure à la hausse de la moyenne mobile exponentielle 200  ⏎  ⏎ Analyse H1 :  ⏎ - Divergence RSI validée  ⏎ - Validation d’un double bottom avec bougie pleine sur cassure de la ligne de cou ⏎ - Pullback en cours sur la ligne de cou  ⏎ - Prise de liquidités effectuée sous le bas de la 
2592,messages3.html,2024-04-11T17:05:45+00:00,2590,breakeven,✔️Je sécurise le trade sur le Nasdaq et place le SL au point d’entrée
2593,messages3.html,2024-04-11T19:24:59+00:00,2590,breakeven,✔️TP1 sur le Nasdaq 🔥 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
2596,messages3.html,2024-04-13T19:45:07+00:00,2595,,Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours  ⏎ - RSI en zone de survente  ⏎  ⏎ Analyse H4 :  ⏎ - RSI en survente  ⏎  ⏎ Analyse H2 :  ⏎ - RSI en survente  ⏎ - Divergence RSI en cours  ⏎  ⏎ Analyse H1 :  ⏎ - RSI en survente  ⏎ - Divergence RSI en cours  ⏎  ⏎ Analyse M30 :  ⏎ - RSI en survente  ⏎ - Divergence RSI en cours
2597,messages3.html,2024-04-13T21:29:34+00:00,2595,,❌SL sur MATIC/USDT
2599,messages3.html,2024-04-14T13:24:47+00:00,2598,,Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Moyenne mobile exponentielle 200 en support dynamique  ⏎  ⏎ Analyse H4 :  ⏎ - Prise de liquidités sous une zone support importe  ⏎ - Prise de liquidités sous la trendline haussière ⏎ - Divergence haussière RSI validée  ⏎ - Cassure d’une trendline baissière sur le RSI  ⏎ - Hausse des volumes importantes
2600,messages3.html,2024-04-15T13:21:53+00:00,,recap,"🎯Résumé des trades de la semaine :  ⏎  ⏎ Lundi :  ⏎ 🔴GBP/USD : SL  ⏎  ⏎ Mardi:  ⏎ 🔴NKN/USDT : SL  ⏎  ⏎ Mercredi :  ⏎ 👉🏼Pas de trade  ⏎  ⏎ Jeudi :  ⏎ 🟢Nasdaq : TP1 ✅ 50% de la position encaissée, sorti BE, +173 points  ⏎  ⏎ Vendredi :  ⏎ 🟢Renfort sur l’ensemble des cryptomonnaies en positif  ⏎  ⏎ Samedi :  ⏎ 🔴MATIC/USDT : SL  ⏎  ⏎ Dimanche :  ⏎ 🟢GRT/USDT : Trade en cours en positif  ⏎ 🟢ANKR/USDT (public) : Trade en cours en positif"
2602,messages3.html,2024-04-15T16:40:15+00:00,2601,,Analyse H2 :  ⏎ - Divergence RSI validée sur les plus bas  ⏎ - Cassure d’une trendline baissière avec pullback sur le RSI  ⏎ - Prise de liquidités sous une zone importante  ⏎  ⏎ Analyse H1 :  ⏎ - Épaule tête épaule validée avec des volumes  ⏎ - Moyenne mobile exponentielle 50 en support dynamique  ⏎  ⏎ Analyse M30 :  ⏎ - Moyenne mobile exponentielle 50 en support dynamique
2603,messages3.html,2024-04-16T16:41:03+00:00,2598,breakeven|closed,✔️Je sors au point d’entrée sur GRT/USDT
2605,messages3.html,2024-04-16T16:44:20+00:00,2594,,👉🏼J’allège une nouvelle fois l’ensemble du portefeuille crypto à hauteur de 30 à 50% avant la FED ⏎  ⏎ 👉🏼Je renforcerais lorsque Bitcoin présentera à nouveau des signaux haussiers
2608,messages3.html,2024-04-17T16:46:50+00:00,2606,breakeven,✔️Je sécurise le trade sur Bitcoin et place le SL au point d’entrée
2609,messages3.html,2024-04-18T13:25:31+00:00,2606,,✔️Sorti BE sur BTC/USDT
2611,messages3.html,2024-04-18T13:39:04+00:00,2610,,Analyse H1 :  ⏎ - Validation d’une épaule-tête-épaule de continuation baissière  ⏎ - Trendline baissière en résistance partant des plus hauts  ⏎ - Moyenne mobile exponentielle 50 en résistance dynamique  ⏎  ⏎ Analyse M30 :  ⏎ - Validation d’une épaule-tête-épaule de continuation baissière  ⏎ - Trendline baissière en résistance partant des plus hauts  ⏎ - Moyenne mobile exponentielle 100 en résistance dynamique  ⏎ -
2612,messages3.html,2024-04-19T06:44:57+00:00,2610,tp1|breakeven,"✅TP1 touché sur MATIC/USDT 🔥 ⏎  ⏎ 50% de la position encaissée, SL au point d’entrée"
2613,messages3.html,2024-04-19T13:07:57+00:00,2612,,✔️Sorti BE sur MATIC/USDT
2615,messages3.html,2024-04-19T13:14:59+00:00,2614,,Analyse M30 :  ⏎ - Tendance baissière en cours ⏎ - Retour sur le dernier plus haut de la tendance baissière en cours  ⏎ - Trendline baissière en résistance  ⏎ - Mouenne mobile exponentielle 100 en résistance dynamique  ⏎  ⏎ Analyse M15 :  ⏎ - Trendline baissière en résistance  ⏎ - Moyenne mobile exponentielle 200 en résistance dynamique  ⏎ - Prise de liquidités effectuée au-dessus de la session asiatique du jour
